model	batch_number	within_batch_id	commonsense_level	anonymized_worker_id	completion_time	rating_label	rating_expl	rating_grammar	rating_commonsense	pairID	premise	hypothesis	pred_label	pred_expl	gt_label	gt_expl
vanilla	7	7	low	3339105466654684443	3.9	correct	wrong	correct	no	21687074.jpg#4r1e	A beach boardwalk during summertime.	A hot summer by the beach on the walkway.	entailment	a beach is a beach	entailment	a hot summer is in the summertime .
vanilla	7	8	high	3339105466654684443	3.9	correct	wrong	correct	no	2601612082.jpg#4r1e	Some kids are wrestling on an inflatable raft	Some kids playing with a raft.	entailment	kids are playing with a	entailment	kids are playing and referencing on an inflatable raft .
vanilla	7	9	low	3339105466654684443	3.9	correct	correct	wrong	yes	2631300484.jpg#0r1c	A blond boy stands among people in a shady setting with a large snake wrapped around his chest.	A blond boy is sleeping in bed at home.	contradiction	a boy can not be sleeping and standing at the same time	contradiction	a boy who stands usually is n't sleeping .
vanilla	7	10	high	3339105466654684443	3.9	correct	correct	wrong	yes	5995817000.jpg#1r1n	A young girl in a white t-shirt and a blue skirt wearing a light colored hat stands in a river next to a big rock.	The girl is cooling her feet on a hot day.	neutral	just because a girl is standing in a river does not mean she is washing her feet on a hot day	neutral	a girl who stands in a river is not always cooling her feet .
vanilla	7	1	low	3816803408247261277	14.32	correct	correct	correct	no_need	3225037367.jpg#2r1n	A group of people gather around a truck.	A group of people gather near the monster truck.	neutral	not all trucks are a truck	neutral	the truck is not necessarily a monster truck .
vanilla	7	2	high	3816803408247261277	14.32	wrong	correct	correct	no	4555587051.jpg#0r1n	Five People are kneeling between two park cars, and one man is approaching with his arm raised into the air.	A strange ritual is being performed.	neutral	kneeling and kneeling does not imply being a ritual	neutral	just because people are acting strangely does n't mean they 're performing a ritual .
vanilla	7	3	low	3816803408247261277	14.32	wrong	correct	correct	no	6098659697.jpg#3r1c	A man on a sidewalk is playing the accordion while happy people pass by.	A man on the sidewalk performs a mime act while angry people glare at him	contradiction	a man can not be playing and a mime at the same time	contradiction	a man is either playing the accordion or performs a mime act while happy people pass by or angry people glare at him .
vanilla	7	4	high	3816803408247261277	14.32	correct	correct	correct	no	421648862.jpg#1r1n	A little girl with pointy pigtails is sitting in the sand on the beach.	A young girl enjoys a moment on the beach while she is on vacation.	neutral	just because a girl is sitting on the beach does not mean she is on vacation	neutral	being on the beach does not imply that one is on vacation .
vanilla	7	5	low	3816803408247261277	14.32	correct	wrong	wrong	yes	3381161854.jpg#3r1n	two dogs run across the woods.	The dogs are running after an animal	neutral	just because two dogs are running across the grass does not mean they are running after an animal	neutral	just because the dogs are running across the woods does n't mean they are chasing an animal .
vanilla	7	6	high	3816803408247261277	14.32	correct	correct	correct	no	526328385.jpg#1r1n	A group of people are riding down a roller coaster that appears to be called the 'Cyclone.'	A group from the local 4-H club enjoy a day at the local amusement part as part of their year-end celebration.	neutral	just because people are riding a roller coaster does not mean they are at a local fair	neutral	not all groups of people who may ride a roller coaster are local 4-h club members , and the not all roller coasters are located in an amusement part ; additionally , it can not be implied that they were involved in a year-end celebration .
vanilla	7	7	low	3816803408247261277	14.32	wrong	correct	correct	no_need	21687074.jpg#4r1e	A beach boardwalk during summertime.	A hot summer by the beach on the walkway.	entailment	a beach is a beach	entailment	a hot summer is in the summertime .
vanilla	7	8	high	3816803408247261277	14.32	correct	correct	correct	no	2601612082.jpg#4r1e	Some kids are wrestling on an inflatable raft	Some kids playing with a raft.	entailment	kids are playing with a	entailment	kids are playing and referencing on an inflatable raft .
vanilla	7	9	low	3816803408247261277	14.32	correct	wrong	correct	no	2631300484.jpg#0r1c	A blond boy stands among people in a shady setting with a large snake wrapped around his chest.	A blond boy is sleeping in bed at home.	contradiction	a boy can not be sleeping and standing at the same time	contradiction	a boy who stands usually is n't sleeping .
vanilla	7	10	high	3816803408247261277	14.32	correct	correct	wrong	yes	5995817000.jpg#1r1n	A young girl in a white t-shirt and a blue skirt wearing a light colored hat stands in a river next to a big rock.	The girl is cooling her feet on a hot day.	neutral	just because a girl is standing in a river does not mean she is washing her feet on a hot day	neutral	a girl who stands in a river is not always cooling her feet .
vanilla	8	1	low	7670726254696140249	5.92	correct	wrong	correct	yes	4571034074.jpg#0r1c	A woman in a spaghetti strap tank wearing a flower in her hair is staring towards the right.	The woman is sleeping on a pillow.	contradiction	the woman is either sleeping or looking on a bed	contradiction	sleeping on a pillow implies that the woman 's eyes are closed , and therefore she would not be staring .
vanilla	8	2	high	7670726254696140249	5.92	wrong	correct	correct	no_need	424047148.jpg#0r1n	A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror.	The woman is a model.	neutral	just because a woman looks in a mirror with her face painted in her face does not mean she is a model	neutral	not every woman is a model .
vanilla	8	3	low	7670726254696140249	5.92	correct	wrong	correct	yes	218225539.jpg#3r1c	Two men playing in a beautiful lake surrounded by mountains.	Two men lie in the sand of a desert.	contradiction	a lake is not a desert	contradiction	two men lie in the sand , or they are playing in a lake ;  both are not happening at once .
vanilla	8	4	high	7670726254696140249	5.92	wrong	wrong	correct	no	3474406285.jpg#3r1e	A brown dog jumps over an obstacle.	The dog is in the air.	entailment	jumps over the hurdle implies dog is in the	entailment	a dog that jumps over an obstacle is in the air .
vanilla	8	5	low	7670726254696140249	5.92	correct	correct	correct	no_need	69395535.jpg#2r1n	A woman in a purple jacket walks by two elderly men outside a cafe.	Two elderly men cat calling at a woman.	contradiction	a woman is not a man	neutral	because a woman walks by two men does not mean they cat call .
vanilla	8	6	high	7670726254696140249	5.92	wrong	correct	wrong	no_need	599235529.jpg#1r1e	A man and women sleeping outside on a bench.	A man and women sleeping together outside on a park bench.	neutral	just because a man and woman are sleeping on a bench does not mean they are sleeping outside	entailment	outside bench refers to park bench
vanilla	8	7	low	7670726254696140249	5.92	correct	correct	correct	no	520341293.jpg#3r1c	The man is sweeping with a red broom.	The man is dancing with a woman	contradiction	the man can not be sweeping and dancing at the same time	contradiction	the man can not be sweeping and dancing concurrently .
vanilla	8	8	high	7670726254696140249	5.92	wrong	wrong	correct	yes	2871984109.jpg#1r1n	Cheerleaders in blue performing on a football field underneath a yellow football goal post.	A group of girls shake pom poms.	neutral	cheerleaders do not have to be girls	neutral	not all cheerleaders shake pom poms .
vanilla	8	9	low	7670726254696140249	5.92	correct	wrong	correct	no	241346317.jpg#3r1c	A crowd is standing and cheering at a football game.	A woman takes a nap.	contradiction	a crowd is more than a woman	contradiction	in sentence 1 a crowd is standing and cheering and in sentence 2 a woman is napping ;  these two statements are contradictory .
vanilla	8	10	high	7670726254696140249	5.92	wrong	correct	correct	no	329363857.jpg#0r1e	A man in a black coat and hat and a woman in a blue coat with pink hat snowshoeing on the side of a road with a stoplight in the background.	A man and woman are outside in the snow.	entailment	a man and a woman are a man and a snow covered in the snow implies outside	entailment	showshoeing implies being in the snow
vanilla	8	1	low	7143636592750913548	12.63	correct	wrong	correct	no	4571034074.jpg#0r1c	A woman in a spaghetti strap tank wearing a flower in her hair is staring towards the right.	The woman is sleeping on a pillow.	contradiction	the woman is either sleeping or looking on a bed	contradiction	sleeping on a pillow implies that the woman 's eyes are closed , and therefore she would not be staring .
vanilla	8	2	high	7143636592750913548	12.63	correct	wrong	correct	no_need	424047148.jpg#0r1n	A woman with her face partially covered in silver face paint sits on a plastic tote looking in a mirror.	The woman is a model.	neutral	just because a woman looks in a mirror with her face painted in her face does not mean she is a model	neutral	not every woman is a model .
vanilla	8	3	low	7143636592750913548	12.63	correct	wrong	correct	no_need	218225539.jpg#3r1c	Two men playing in a beautiful lake surrounded by mountains.	Two men lie in the sand of a desert.	contradiction	a lake is not a desert	contradiction	two men lie in the sand , or they are playing in a lake ;  both are not happening at once .
vanilla	8	4	high	7143636592750913548	12.63	correct	wrong	correct	no	3474406285.jpg#3r1e	A brown dog jumps over an obstacle.	The dog is in the air.	entailment	jumps over the hurdle implies dog is in the	entailment	a dog that jumps over an obstacle is in the air .
vanilla	8	5	low	7143636592750913548	12.63	correct	wrong	correct	no_need	69395535.jpg#2r1n	A woman in a purple jacket walks by two elderly men outside a cafe.	Two elderly men cat calling at a woman.	contradiction	a woman is not a man	neutral	because a woman walks by two men does not mean they cat call .
vanilla	8	6	high	7143636592750913548	12.63	correct	correct	correct	yes	599235529.jpg#1r1e	A man and women sleeping outside on a bench.	A man and women sleeping together outside on a park bench.	neutral	just because a man and woman are sleeping on a bench does not mean they are sleeping outside	entailment	outside bench refers to park bench
